   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 errors.py:44(StartBoundaryNotFoundDefect)
        1    0.000    0.000    0.000    0.000 errors.py:47(FirstHeaderLineIsContinuationDefect)
        1    0.000    0.000    0.000    0.000 errors.py:5(<module>)
        1    0.000    0.000    0.000    0.000 errors.py:50(MisplacedEnvelopeHeaderDefect)
        1    0.000    0.000    0.000    0.000 errors.py:53(MalformedHeaderDefect)
        1    0.000    0.000    0.000    0.000 errors.py:56(MultipartInvariantViolationDefect)
        1    0.000    0.000    0.000    0.000 errors.py:9(MessageError)
        1    0.000    0.000    0.000    0.000 exc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 exc.py:17(PasswordSizeError)
        1    0.000    0.000    0.000    0.000 exc.py:45(PasslibWarning)
        1    0.000    0.000    0.000    0.000 exc.py:5(MissingBackendError)
        1    0.000    0.000    0.000    0.000 exc.py:52(PasslibConfigWarning)
        1    0.000    0.000    0.000    0.000 exc.py:69(PasslibHashWarning)
        1    0.000    0.000    0.000    0.000 exc.py:85(PasslibRuntimeWarning)
        1    0.000    0.000    0.000    0.000 exc.py:95(PasslibSecurityWarning)
        1    0.000    0.000    0.000    0.000 exceptions.py:10(<module>)
        1    0.000    0.000    0.000    0.000 exceptions.py:119(TemplateAssertionError)
        1    0.000    0.000    0.000    0.000 exceptions.py:127(TemplateRuntimeError)
        1    0.000    0.000    0.000    0.000 exceptions.py:133(UndefinedError)
        1    0.000    0.000    0.000    0.000 exceptions.py:137(SecurityError)
        1    0.000    0.000    0.000    0.000 exceptions.py:14(TemplateError)
        1    0.000    0.000    0.000    0.000 exceptions.py:143(FilterArgumentError)
        1    0.000    0.000    0.000    0.000 exceptions.py:15(<module>)
        1    0.000    0.000    0.000    0.000 exceptions.py:17(Invalid)
        1    0.000    0.000    0.000    0.000 exceptions.py:21(DoesNotImplement)
        1    0.000    0.000    0.000    0.000 exceptions.py:31(BrokenImplementation)
        1    0.000    0.000    0.000    0.000 exceptions.py:44(TemplateNotFound)
        1    0.000    0.000    0.000    0.000 exceptions.py:45(BrokenMethodImplementation)
        1    0.000    0.000    0.000    0.000 exceptions.py:58(InvalidInterface)
        1    0.000    0.000    0.000    0.000 exceptions.py:62(BadImplements)
        1    0.000    0.000    0.000    0.000 exceptions.py:64(TemplatesNotFound)
        1    0.000    0.000    0.000    0.000 exceptions.py:80(TemplateSyntaxError)
        1    0.000    0.000    0.000    0.000 expat.py:1(<module>)
        1    0.000    0.000    0.000    0.000 failure.py:115(_Frame)
        1    0.000    0.000    0.000    0.000 failure.py:12(<module>)
        1    0.000    0.000    0.000    0.000 failure.py:136(_Code)
        1    0.000    0.000    0.000    0.000 failure.py:145(Failure)
        8    0.000    0.000    0.000    0.000 failure.py:172(__init__)
        1    0.000    0.000    0.000    0.000 failure.py:29(DefaultException)
        2    0.000    0.000    0.000    0.000 failure.py:347(check)
        1    0.000    0.000    0.000    0.000 failure.py:456(__getstate__)
        1    0.000    0.000    0.000    0.000 failure.py:489(cleanFailure)
        1    0.000    0.000    0.000    0.000 failure.py:82(NoCurrentExceptionError)
        1    0.000    0.000    0.000    0.000 failure.py:89(_Traceback)
        4    0.000    0.000    0.000    0.000 fdesc.py:21(setNonBlocking)
        7    0.000    0.000    0.000    0.000 fdesc.py:44(_setCloseOnExec)
       56    0.000    0.000    0.001    0.000 fdesc.py:62(readFromFD)
        1    0.000    0.000    0.000    0.000 fdesc.py:8(<module>)
        1    0.000    0.000    0.000    0.000 feedparser.py:137(FeedParser)
        1    0.000    0.000    0.005    0.005 feedparser.py:20(<module>)
        1    0.000    0.000    0.000    0.000 feedparser.py:43(BufferedSubFile)
       25    0.000    0.000    0.000    0.000 filepath.py:1055(exists)
       25    0.000    0.000    0.000    0.000 filepath.py:1073(isdir)
       16    0.000    0.000    0.000    0.000 filepath.py:1183(splitext)
        4    0.000    0.000    0.000    0.000 filepath.py:1257(basename)
        2    0.000    0.000    0.000    0.000 filepath.py:1269(dirname)
        2    0.000    0.000    0.000    0.000 filepath.py:1281(parent)
        1    0.000    0.000    0.000    0.000 filepath.py:213(InsecurePath)
        1    0.000    0.000    0.000    0.000 filepath.py:220(LinkError)
        1    0.000    0.000    0.000    0.000 filepath.py:228(UnlistableError)
        1    0.000    0.000    0.000    0.000 filepath.py:250(_WindowsUnlistableError)
        1    0.000    0.000    0.000    0.000 filepath.py:273(AbstractFilePath)
        1    0.000    0.000    0.000    0.000 filepath.py:397(sibling)
        4    0.000    0.000    0.000    0.000 filepath.py:469(getmtime)
        1    0.000    0.000    0.000    0.000 filepath.py:491(RWX)
        1    0.000    0.000    0.000    0.000 filepath.py:539(Permissions)
        1    0.000    0.000    0.000    0.000 filepath.py:586(FilePath)
       47    0.000    0.000    0.000    0.000 filepath.py:641(__init__)
       22    0.000    0.000    0.001    0.000 filepath.py:660(child)
        1    0.000    0.000    0.000    0.000 filepath.py:68(IFilePath)
        1    0.000    0.000    0.001    0.001 filepath.py:7(<module>)
        6    0.000    0.000    0.000    0.000 filepath.py:724(siblingExtensionSearch)
        4    0.000    0.000    0.000    0.000 filepath.py:806(open)
       46    0.000    0.000    0.001    0.000 filepath.py:832(restat)
        3    0.000    0.000    0.000    0.000 filepath.py:873(getsize)
        4    0.000    0.000    0.000    0.000 filepath.py:888(getModificationTime)
        1    0.000    0.000    0.001    0.001 filters.py:10(<module>)
        5    0.000    0.000    0.000    0.000 filters.py:27(contextfilter)
        4    0.000    0.000    0.000    0.000 filters.py:35(evalcontextfilter)
        8    0.000    0.000    0.000    0.000 filters.py:46(environmentfilter)
      404    0.002    0.000    0.013    0.000 filters.py:479(do_wordwrap)
      123    0.000    0.000    0.000    0.000 filters.py:596(do_batch)
        1    0.000    0.000    0.000    0.000 filters.py:705(_GroupTuple)
        1    0.000    0.000    0.000    0.000 flavors.py:130(Root)
        1    0.000    0.000    0.000    0.000 flavors.py:150(ViewPoint)
        1    0.000    0.000    0.001    0.001 flavors.py:17(<module>)
        1    0.000    0.000    0.000    0.000 flavors.py:221(Viewable)
        1    0.000    0.000    0.000    0.000 flavors.py:237(Copyable)
        1    0.000    0.000    0.000    0.000 flavors.py:305(Cacheable)
        1    0.000    0.000    0.000    0.000 flavors.py:364(RemoteCopy)
        1    0.000    0.000    0.000    0.000 flavors.py:396(RemoteCache)
        1    0.000    0.000    0.000    0.000 flavors.py:48(NoSuchMethod)
        1    0.000    0.000    0.000    0.000 flavors.py:507(RemoteCacheMethod)
        1    0.000    0.000    0.000    0.000 flavors.py:52(IPBRoot)
        1    0.000    0.000    0.000    0.000 flavors.py:534(RemoteCacheObserver)
        1    0.000    0.000    0.000    0.000 flavors.py:59(Serializable)
        1    0.000    0.000    0.000    0.000 flavors.py:89(Referenceable)
        1    0.000    0.000    0.000    0.000 fnmatch.py:11(<module>)
        2    0.000    0.000    0.000    0.000 framework.py:22(framework_info)
        1    0.000    0.000    0.001    0.001 framework.py:6(<module>)
       27    0.000    0.000    0.000    0.000 functools.py:17(update_wrapper)
       18    0.000    0.000    0.000    0.000 functools.py:39(wraps)
       34    0.000    0.000    0.016    0.000 gallery.py:115(return_directory_tnail_filename)
       34    0.000    0.000    0.085    0.003 gallery.py:130(create_directory_tnail)
       26    0.000    0.000    0.028    0.001 gallery.py:159(get_directory_offset)
       16    0.000    0.000    0.000    0.000 gallery.py:176(set_breadcrumbs_and_title)
       13    0.000    0.000    0.028    0.002 gallery.py:185(set_prev_next_dir)
       16    0.000    0.000    0.000    0.000 gallery.py:212(calc_total_pages)
       13    0.002    0.000    0.379    0.029 gallery.py:223(display_gallery_page)
        1    0.000    0.000    0.000    0.000 gallery.py:27(ILoginSessionData)
        1    0.001    0.001    0.184    0.184 gallery.py:3(<module>)
       16    0.000    0.000    0.012    0.001 gallery.py:328(return_directory_sorted)
        3    0.000    0.000    1.280    0.427 gallery.py:342(display_single_item)
        3    0.000    0.000    0.002    0.001 gallery.py:346(calculate_single_item_details)
        1    0.000    0.000    0.000    0.000 gallery.py:36(LoginSessionData)
        1    0.000    0.000    0.000    0.000 gallery.py:43(__init__)
       16    0.001    0.000    1.664    0.104 gallery.py:458(render_GET)
        1    0.000    0.000    0.000    0.000 gallery.py:51(Gallery)
        1    0.000    0.000    0.004    0.004 gallery.py:58(__init__)
       16    0.000    0.000    0.000    0.000 gallery.py:696(set_ctx_tnail_sizes)
        1    0.000    0.000    0.000    0.000 gallery_base.html:1(<module>)
     7742    0.002    0.000    0.031    0.000 gallery_base.html:5(root)
       32    0.000    0.000    0.000    0.000 gallery_base.html:60(block_footer)
       32    0.000    0.000    0.000    0.000 gallery_base.html:64(block_content)
        1    0.000    0.000    0.000    0.000 gallery_listing.html:1(<module>)
     6877    0.008    0.000    0.026    0.000 gallery_listing.html:183(block_grid)
       26    0.000    0.000    0.000    0.000 gallery_listing.html:334(block_title)
     7390    0.002    0.000    0.043    0.000 gallery_listing.html:5(root)
       26    0.000    0.000    0.000    0.000 gallery_listing.html:79(block_body)
      331    0.000    0.000    0.001    0.000 gallery_listing.html:83(block_sidebar)
      416    0.000    0.000    0.041    0.000 genericpath.py:15(exists)
       30    0.000    0.000    0.000    0.000 genericpath.py:26(isfile)
      356    0.000    0.000    0.002    0.000 genericpath.py:38(isdir)
      120    0.000    0.000    0.002    0.000 genericpath.py:52(getmtime)
     2692    0.003    0.000    0.004    0.000 genericpath.py:85(_splitext)
        1    0.000    0.000    0.000    0.000 glob.py:1(<module>)
        1    0.000    0.000    0.000    0.000 handler.py:10(<module>)
        1    0.000    0.000    0.000    0.000 handler.py:208(DTDHandler)
        1    0.000    0.000    0.000    0.000 handler.py:22(ErrorHandler)
        1    0.000    0.000    0.000    0.000 handler.py:223(EntityResolver)
        1    0.000    0.000    0.000    0.000 handler.py:47(ContentHandler)
        1    0.000    0.000    0.001    0.001 handlers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 handlers.py:1111(HasRawSalt)
        1    0.000    0.000    0.000    0.000 handlers.py:1135(HasRounds)
        1    0.000    0.000    0.000    0.000 handlers.py:1296(HasManyBackends)
        1    0.000    0.000    0.000    0.000 handlers.py:1467(PrefixWrapper)
        7    0.000    0.000    0.000    0.000 handlers.py:1488(__init__)
        1    0.000    0.000    0.000    0.000 handlers.py:250(GenericHandler)
        1    0.000    0.000    0.000    0.000 handlers.py:653(StaticHandler)
        1    0.000    0.000    0.000    0.000 handlers.py:747(HasEncodingContext)
        1    0.000    0.000    0.000    0.000 handlers.py:756(HasUserContext)
        1    0.000    0.000    0.000    0.000 handlers.py:794(HasRawChecksum)
        1    0.000    0.000    0.000    0.000 handlers.py:811(HasManyIdents)
        1    0.000    0.000    0.000    0.000 handlers.py:906(HasSalt)
        1    0.000    0.000    0.000    0.000 hash.py:13(<module>)
        2    0.000    0.000    0.000    0.000 hashlib.py:113(__hash_new)
        1    0.001    0.001    0.001    0.001 hashlib.py:55(<module>)
        6    0.000    0.000    0.000    0.000 hashlib.py:94(__get_openssl_constructor)
        1    0.001    0.001    0.001    0.001 heapq.py:31(<module>)
        1    0.000    0.000    0.000    0.000 hmac.py:20(HMAC)
        1    0.000    0.000    0.000    0.000 hmac.py:4(<module>)
        1    0.000    0.000    0.000    0.000 html.py:7(<module>)
        1    0.000    0.000    0.000    0.000 http.py:1028(addCookie)
       10    0.000    0.000    0.000    0.000 http.py:1051(setResponseCode)
       91    0.000    0.000    0.000    0.000 http.py:1067(setHeader)
        4    0.000    0.000    0.000    0.000 http.py:1091(setLastModified)
       26    0.000    0.000    0.000    0.000 http.py:1238(getClientIP)
        1    0.000    0.000    0.000    0.000 http.py:1353(_DataLoss)
        1    0.000    0.000    0.000    0.000 http.py:1364(PotentialDataLoss)
        1    0.000    0.000    0.000    0.000 http.py:1377(_MalformedChunkedDataError)
        1    0.000    0.000    0.000    0.000 http.py:1387(_IdentityTransferDecoder)
        1    0.000    0.000    0.000    0.000 http.py:1462(_ChunkedTransferDecoder)
        1    0.000    0.000    0.000    0.000 http.py:1587(HTTPChannel)
        2    0.000    0.000    0.000    0.000 http.py:1610(__init__)
        2    0.000    0.000    0.000    0.000 http.py:1616(connectionMade)
      260    0.001    0.000    1.704    0.007 http.py:1619(lineReceived)
      208    0.001    0.000    0.001    0.000 http.py:1671(headerReceived)
       26    0.000    0.000    1.700    0.065 http.py:1712(allContentReceived)
        1    0.000    0.000    0.000    0.000 http.py:173(parse_qs)
       26    0.000    0.000    0.001    0.000 http.py:1742(allHeadersReceived)
       26    0.000    0.000    0.000    0.000 http.py:1755(checkPersistence)
       26    0.000    0.000    0.001    0.000 http.py:1799(requestDone)
        2    0.000    0.000    0.000    0.000 http.py:1820(connectionLost)
        1    0.000    0.000    0.000    0.000 http.py:1826(HTTPFactory)
        1    0.000    0.000    0.000    0.000 http.py:1845(__init__)
